id,budget,revenue
261023.0,53000000.0,98837872.0
3683.0,90000000.0,65900249.0
22803.0,53000000.0,126690726.0
285923.0,67000000.0,25037897.0
640.0,52000000.0,352114312.0
97630.0,40000000.0,132820716.0
9767.0,52000000.0,204999686.0
11631.0,52000000.0,609841637.0
32856.0,52000000.0,216485654.0
6519.0,50000000.0,110803676.0
8741.0,52000000.0,98126565.0
49520.0,52000000.0,75450437.0
1850.0,82000000.0,47434430.0
524.0,52000000.0,116112375.0
26389.0,52000000.0,52826594.0
2123.0,51000000.0,149270999.0
9907.0,51000000.0,72779000.0
18239.0,50000000.0,709827462.0
808.0,60000000.0,484409218.0
38050.0,50200000.0,127869379.0
8367.0,48000000.0,390493908.0
9390.0,50000000.0,273552592.0
72105.0,50000000.0,549368315.0
2898.0,50000000.0,314178011.0
10312.0,50000000.0,202292902.0
109443.0,50000000.0,173649015.0
2022.0,50000000.0,171269535.0
37686.0,50000000.0,260095987.0
462.0,52000000.0,256271286.0
9919.0,50000000.0,177371441.0
187017.0,50000000.0,188441614.0
628.0,60000000.0,223664608.0
10201.0,70000000.0,225990978.0
302699.0,50000000.0,216972543.0
274167.0,50000000.0,242786137.0
224141.0,50000000.0,212902372.0
388.0,45000000.0,184376254.0
2112.0,90000000.0,161626121.0
10329.0,50000000.0,152022101.0
74465.0,50000000.0,120081841.0
13811.0,50000000.0,155446362.0
6877.0,50000000.0,88715192.0
10320.0,50000000.0,161451538.0
50646.0,50000000.0,142851197.0
8920.0,50000000.0,200804534.0
60308.0,50000000.0,110206216.0
6950.0,50000000.0,189859560.0
225574.0,50000000.0,222809600.0
13836.0,50000000.0,106303988.0
752.0,54000000.0,132511035.0
6038.0,50000000.0,88323487.0
9975.0,50000000.0,69834815.0
11451.0,50000000.0,66002004.0
12103.0,50000000.0,100020092.0
60304.0,50000000.0,224803475.0
2251.0,50000000.0,119137784.0
46529.0,50000000.0,144492830.0
231.0,50000000.0,94000000.0
300671.0,50000000.0,69411370.0
228326.0,50000000.0,97437106.0
9754.0,45000000.0,82800000.0
66.0,50000000.0,50068310.0
4421.0,50000000.0,48169156.0
2649.0,50000000.0,109423648.0
588.0,50000000.0,97607453.0
71552.0,50000000.0,234989584.0
9631.0,50000000.0,44547681.0
216282.0,50000000.0,160602194.0
306.0,50000000.0,119208989.0
928.0,50000000.0,41482207.0
205587.0,50000000.0,83719388.0
1577.0,45000000.0,129394835.0
9801.0,50000000.0,40203020.0
2116.0,50000000.0,55495563.0
9624.0,50000000.0,49000000.0
14199.0,50000000.0,69425966.0
1907.0,40000000.0,144056873.0
4599.0,50000000.0,49718611.0
22832.0,40000000.0,60462347.0
9879.0,50000000.0,113309743.0
38579.0,50000000.0,83761844.0
44603.0,50000000.0,105197635.0
11892.0,50000000.0,56714147.0
9691.0,50000000.0,30303072.0
1248.0,50000000.0,82169884.0
12220.0,50000000.0,58900031.0
72710.0,44000000.0,63327201.0
10782.0,50000000.0,42792561.0
9573.0,50000000.0,26199517.0
4959.0,50000000.0,60161391.0
10061.0,50000000.0,42277365.0
10386.0,70000000.0,23159305.0
421.0,50000000.0,34808403.0
316152.0,50000000.0,25035950.0
11615.0,50000000.0,38955598.0
241554.0,50000000.0,71561644.0
2252.0,51500000.0,55112356.0
11968.0,50000000.0,44434439.0
10047.0,60000000.0,66976317.0
38319.0,49900000.0,26121638.0
69668.0,50000000.0,38502340.0
9770.0,50000000.0,10541523.0
11212.0,50000000.0,16671505.0
10533.0,50000000.0,10382407.0
38363.0,22000000.0,24188922.0
9923.0,50000000.0,22944502.0
11863.0,50000000.0,9851610.0
18501.0,50000000.0,40828540.0
109491.0,60000000.0,60052138.0
329833.0,50000000.0,55969000.0
12634.0,50000000.0,6808550.0
47327.0,50000000.0,28931401.0
15268.0,50000000.0,12764201.0
10796.0,49000000.0,72700000.0
9548.0,49000000.0,20423389.0
18947.0,50000000.0,36348784.0
1900.0,48000000.0,207515725.0
89.0,48000000.0,474171806.0
198184.0,49000000.0,104399548.0
9481.0,73000000.0,151493655.0
4547.0,48000000.0,196397415.0
6415.0,75000000.0,108000000.0
181283.0,50000000.0,3324330.0
9896.0,48000000.0,85498534.0
167.0,48000000.0,50315140.0
1636.0,48000000.0,90383208.0
2148.0,58000000.0,25928721.0
5176.0,55000000.0,70016220.0
260346.0,48000000.0,325771424.0
1389.0,48000000.0,77745568.0
9894.0,47000000.0,102825796.0
8592.0,47000000.0,103738726.0
913.0,48000000.0,124305181.0
11091.0,48000000.0,35743308.0
1368.0,15000000.0,125212904.0
5393.0,47000000.0,38085778.0
9095.0,47000000.0,12379402.0
8874.0,38000000.0,299288605.0
320.0,46000000.0,113714830.0
199.0,46000000.0,150000000.0
20533.0,47000000.0,10539000.0
10684.0,46000000.0,100860818.0
1624.0,45000000.0,181000000.0
325789.0,25000000.0,15436808.0
113464.0,46000000.0,5200000.0
888.0,46000000.0,341631208.0
82675.0,45000000.0,376141306.0
4256.0,48000000.0,220673217.0
1493.0,45000000.0,212000000.0
88751.0,45000000.0,101702060.0
11130.0,40000000.0,95149435.0
9944.0,45000000.0,195268056.0
10731.0,45000000.0,117615211.0
7350.0,45000000.0,175372502.0
9869.0,45000000.0,178051587.0
4379.0,43000000.0,154749918.0
146233.0,46000000.0,122126687.0
2034.0,45000000.0,104876233.0
926.0,45000000.0,90683916.0
4248.0,45000000.0,141220678.0
64328.0,45000000.0,165184237.0
36647.0,45000000.0,131183530.0
7214.0,30000000.0,76669806.0
1537.0,45000000.0,94935764.0
9360.0,45000000.0,136885767.0
6282.0,45000000.0,113916474.0
508.0,40000000.0,244931766.0
9487.0,120000000.0,363258859.0
768.0,35000000.0,74558115.0
2636.0,45000000.0,170362582.0
10478.0,45000000.0,53854588.0
9981.0,45000000.0,56070433.0
7453.0,50000000.0,104478416.0
7737.0,45000000.0,148412065.0
232672.0,40000000.0,123494610.0
17379.0,45000000.0,38399961.0
82525.0,45000000.0,82966152.0
9759.0,25000000.0,56422687.0
9486.0,40000000.0,160583018.0
9906.0,50000000.0,55181129.0
841.0,40000000.0,30925690.0
4148.0,35000000.0,75225693.0
2207.0,55000000.0,65664721.0
9381.0,70000000.0,72108608.0
20856.0,45000000.0,57881056.0
5955.0,35000000.0,29400000.0
9899.0,45000000.0,38058335.0
9826.0,45000000.0,17300889.0
10858.0,44000000.0,13681765.0
11439.0,45000000.0,60222298.0
9457.0,45000000.0,11203026.0
12412.0,45000000.0,9323833.0
13184.0,45000000.0,42487390.0
2185.0,40000000.0,8493890.0
6639.0,45000000.0,4607608.0
38153.0,45000000.0,2154540.0
58233.0,45000000.0,160078586.0
116977.0,65000000.0,73706.0
68734.0,44500000.0,232324128.0
5503.0,44000000.0,368875760.0
27573.0,40000000.0,136000000.0
819.0,44000000.0,165615285.0
1369.0,44000000.0,300400432.0
10895.0,2600000.0,84300000.0
10935.0,44000000.0,3484331.0
834.0,50000000.0,111340801.0
228066.0,40000000.0,34227298.0
711.0,43000000.0,80049764.0
10027.0,45000000.0,50871113.0
11812.0,43000000.0,68696770.0
37233.0,42000000.0,270248367.0
37950.0,44000000.0,48190704.0
27582.0,40000000.0,51070807.0
64688.0,42000000.0,201585328.0
509.0,42000000.0,363889678.0
7443.0,45000000.0,224834564.0
5966.0,42000000.0,171963386.0
11066.0,40000000.0,70100000.0
136795.0,43000000.0,158674180.0
8095.0,31115000.0,71000000.0
11560.0,42000000.0,63781810.0
2637.0,32000000.0,55157539.0
709.0,32000000.0,156167015.0
49730.0,42000000.0,89162162.0
2749.0,60000000.0,56359980.0
9607.0,48000000.0,20915465.0
1830.0,42000000.0,24127895.0
79.0,31000000.0,177394432.0
54054.0,40000000.0,36893721.0
228967.0,44000000.0,12342632.0
46528.0,42000000.0,11087569.0
27936.0,33000000.0,14000000.0
65.0,41000000.0,215000000.0
9476.0,65000000.0,117487473.0
745.0,40000000.0,672806292.0
49527.0,42000000.0,46221189.0
73937.0,41000000.0,7448385.0
1885.0,8000000.0,90815558.0
168672.0,40000000.0,251171807.0
18240.0,40000000.0,317375031.0
10398.0,70000000.0,177841558.0
165.0,40000000.0,332000000.0
240832.0,40000000.0,126546825.0
216015.0,40000000.0,571006128.0
12279.0,38000000.0,197011982.0
1645.0,40000000.0,152266007.0
11007.0,40000000.0,190212113.0
193756.0,40000000.0,149295601.0
11287.0,40000000.0,107458785.0
259693.0,40000000.0,320170008.0
37799.0,40000000.0,224920315.0
10184.0,40000000.0,177259441.0
4257.0,45000000.0,178262620.0
4234.0,40000000.0,161834276.0
196.0,40000000.0,244527583.0
257091.0,40000000.0,111811453.0
6114.0,40000000.0,215862692.0
24803.0,40000000.0,129540499.0
109410.0,40000000.0,95020213.0
1213.0,40000000.0,128798265.0
100042.0,40000000.0,169837010.0
9036.0,40000000.0,120455994.0
257211.0,35000000.0,194564672.0
323675.0,40000000.0,124827316.0
9361.0,40000000.0,75505856.0
1677.0,40000000.0,124731534.0
187.0,40000000.0,158733820.0
7461.0,40000000.0,151161491.0
16538.0,41000000.0,91636986.0
9889.0,40000000.0,141069860.0
820.0,40000000.0,205405498.0
11565.0,40000000.0,138259062.0
6073.0,57000000.0,147845033.0
16996.0,20000000.0,136267476.0
193610.0,40000000.0,196781193.0
19912.0,40000000.0,186167139.0
296098.0,40000000.0,165478348.0
8007.0,40000000.0,91753202.0
32823.0,40000000.0,90029656.0
4380.0,50000000.0,170128460.0
11551.0,40000000.0,54682547.0
10336.0,40000000.0,87840042.0
11362.0,35000000.0,75395048.0
50348.0,40000000.0,85412898.0
48138.0,30000000.0,130786397.0
1124.0,40000000.0,109676311.0
227159.0,42000000.0,107670357.0
68179.0,40000000.0,74597643.0
1579.0,40000000.0,120175290.0
708.0,40000000.0,191185897.0
34851.0,40000000.0,126248813.0
1586.0,40000000.0,92913171.0
2044.0,40000000.0,114830111.0
9913.0,43000000.0,91974818.0
10761.0,40000000.0,84601681.0
209451.0,40000000.0,67347013.0
11975.0,40000000.0,45916769.0
4970.0,40000000.0,141591324.0
11831.0,36000000.0,74000000.0
440.0,40000000.0,41797066.0
11172.0,40000000.0,145896422.0
39513.0,40000000.0,97552050.0
82687.0,40000000.0,41863726.0
41446.0,40000000.0,97138686.0
8224.0,40000000.0,96618699.0
10537.0,38000000.0,34416893.0
225886.0,40000000.0,126069509.0
10385.0,40000000.0,36037909.0
55779.0,47000000.0,157887643.0
10647.0,40000000.0,55707411.0
11431.0,30000000.0,50451307.0
8850.0,25000000.0,48063435.0
64685.0,40000000.0,55247881.0
38357.0,40000000.0,58785180.0
10060.0,40000000.0,46442528.0
11398.0,40000000.0,30199105.0
1833.0,40000000.0,31670620.0
8970.0,75000000.0,29000000.0
9306.0,40000000.0,49627779.0
11370.0,40000000.0,27053815.0
1921.0,40000000.0,65754228.0
1683.0,40000000.0,62771059.0
203.0,500000.0,3000000.0
11858.0,40000000.0,24332324.0
62835.0,40000000.0,60965854.0
18937.0,40000000.0,38172500.0
13536.0,40000000.0,22433915.0
10718.0,40000000.0,46546197.0
10802.0,45000000.0,20350754.0
1887.0,40000000.0,60474340.0
10461.0,63600000.0,19412993.0
80278.0,42000000.0,180274123.0
12704.0,55000000.0,14375181.0
10315.0,40000000.0,46471023.0
16643.0,40000000.0,16872671.0
2687.0,40000000.0,14358033.0
194.0,10000000.0,173921954.0
8849.0,60000000.0,13395939.0
78698.0,40000000.0,24719215.0
30943.0,38000000.0,28121100.0
9544.0,40000000.0,18902015.0
24418.0,40000000.0,28169671.0
7288.0,40000000.0,19322135.0
10366.0,45000000.0,10667893.0
19898.0,33000000.0,20645327.0
15074.0,40000000.0,10959475.0
1272.0,50000000.0,32017803.0
72358.0,40000000.0,22044277.0
266396.0,40000000.0,13644292.0
9978.0,40000000.0,23937870.0
8271.0,20000000.0,117760134.0
10428.0,20000000.0,7563728.0
110415.0,39200000.0,86758912.0
9495.0,15000000.0,94000000.0
256040.0,40000000.0,100000000.0
24420.0,39000000.0,101229792.0
62214.0,39000000.0,35287788.0
16320.0,39000000.0,38869464.0
8842.0,39000000.0,6614280.0
9531.0,39000000.0,75850624.0
64807.0,40000000.0,44907260.0
12289.0,80341000.0,127814609.0
11529.0,30000000.0,180622424.0
20943.0,38000000.0,205298907.0
9488.0,38000000.0,119723358.0
193.0,38000000.0,120000000.0
44865.0,3860000.0,64076736.0
55787.0,38000000.0,114156230.0
10400.0,50000000.0,73956241.0
1957.0,38000000.0,51801187.0
256961.0,38000000.0,107597242.0
5852.0,53000000.0,29700000.0
622.0,38000000.0,58401898.0
11306.0,38000000.0,17380126.0
12508.0,57000000.0,16991902.0
25793.0,10000000.0,47536959.0
10534.0,38000000.0,10300000.0
1091.0,15000000.0,19629760.0
87421.0,38000000.0,98337295.0
10871.0,37000000.0,6482195.0
13600.0,55000000.0,17869048.0
68722.0,32000000.0,28258060.0
14324.0,38000000.0,5410749.0
14325.0,40000000.0,9793496.0
299687.0,38000000.0,109906372.0
312221.0,37000000.0,173567581.0
23168.0,37000000.0,154026136.0
76494.0,40000000.0,79700000.0
4944.0,37000000.0,163720069.0
10488.0,37000000.0,100076342.0
96721.0,38000000.0,90247624.0
334.0,37000000.0,48451803.0
23742.0,30000000.0,55583804.0
259694.0,38000000.0,112343513.0
62837.0,37000000.0,95404397.0
8966.0,37000000.0,392616625.0
8470.0,36000000.0,102244770.0
11001.0,65000000.0,117758500.0
138832.0,37000000.0,269994119.0
16911.0,36500000.0,21834845.0
2163.0,36000000.0,50159144.0
36670.0,36000000.0,160000000.0
23048.0,36000000.0,64572262.0
227735.0,36000000.0,52424533.0
2155.0,42000000.0,32168970.0
8409.0,36000000.0,44350926.0
222936.0,37000000.0,26250020.0
48171.0,37000000.0,96047633.0
782.0,36000000.0,12532777.0
75531.0,36000000.0,3003296.0
11802.0,37000000.0,63800345.0
18785.0,35000000.0,459270619.0
365222.0,36000000.0,156844753.0
817.0,33000000.0,310940086.0
268.0,35000000.0,411348924.0
943.0,35000000.0,321731527.0
22881.0,29000000.0,309208309.0
10054.0,35000000.0,147934180.0
51540.0,35000000.0,117000000.0
44264.0,38000000.0,252276927.0
350.0,35000000.0,326551094.0
152.0,35000000.0,139000000.0
109431.0,35000000.0,173965010.0
1598.0,35000000.0,182300000.0
8065.0,35000000.0,69823199.0
271718.0,35000000.0,140795793.0
11638.0,35000000.0,68915888.0
409.0,27000000.0,231976425.0
2118.0,35000000.0,126216940.0
11459.0,35000000.0,86369815.0
9348.0,35000000.0,113374103.0
377.0,1800000.0,25504513.0
8843.0,33000000.0,104155843.0
39486.0,35000000.0,60251371.0
1273.0,34000000.0,95608995.0
13920.0,32000000.0,52277485.0
50544.0,35000000.0,150483765.0
325133.0,35000000.0,108758521.0
140823.0,35000000.0,112544580.0
1883.0,34000000.0,48169908.0
89492.0,35000000.0,88058786.0
22949.0,35000000.0,92219310.0
12437.0,35000000.0,91353501.0
2959.0,35000000.0,69307224.0
11648.0,30000000.0,58405313.0
9366.0,35000000.0,41954997.0
1576.0,33000000.0,102984862.0
609.0,10700000.0,122200000.0
13051.0,35000000.0,85416905.0
49530.0,40000000.0,173930596.0
34806.0,35000000.0,77477008.0
49022.0,35000000.0,59901913.0
23479.0,35000000.0,35323292.0
11667.0,35000000.0,99423521.0
423.0,35000000.0,120072577.0
10066.0,40000000.0,68766121.0
2288.0,27000000.0,115505027.0
88794.0,35000000.0,84606030.0
13515.0,35000000.0,72436439.0
11979.0,35000000.0,45479110.0
169.0,35000000.0,57120318.0
8090.0,35000000.0,32483410.0
11622.0,35000000.0,40263020.0
3604.0,35000000.0,27107960.0
9541.0,35000000.0,36098382.0
94348.0,45000000.0,30353232.0
8197.0,35000000.0,25105255.0
336004.0,8900000.0,4100000.0
35019.0,35000000.0,93246388.0
8836.0,30000000.0,68369434.0
14442.0,31000000.0,27388767.0
321741.0,35000000.0,50363790.0
59965.0,35000000.0,82087155.0
14175.0,35000000.0,19478106.0
11918.0,35000000.0,25871834.0
98357.0,56000000.0,19701164.0
10012.0,35000000.0,19294901.0
49526.0,35000000.0,31083599.0
268920.0,35000000.0,51680201.0
9093.0,35000000.0,29882645.0
119283.0,35000000.0,46216641.0
11823.0,31000000.0,41512007.0
35169.0,35000000.0,39340177.0
849.0,27000000.0,16519460.0
4515.0,35000000.0,63215872.0
6575.0,35000000.0,18317151.0
13496.0,35000000.0,13678913.0
18320.0,35000000.0,27409889.0
22787.0,40000000.0,12206028.0
8967.0,32000000.0,54674226.0
144336.0,35000000.0,17508518.0
9616.0,35000000.0,11560806.0
13056.0,20500000.0,10089373.0
14113.0,35000000.0,12506188.0
285783.0,35000000.0,61181942.0
9726.0,35000000.0,42064105.0
20763.0,35000000.0,4651977.0
9280.0,35000000.0,16838910.0
11876.0,35000000.0,15000000.0
22267.0,38000000.0,635096.0
1969.0,35000000.0,10496317.0
198663.0,34000000.0,348319861.0
239573.0,35000000.0,14431253.0
10436.0,34000000.0,32255440.0
1381.0,35000000.0,15304890.0
2162.0,70000000.0,11263966.0
127493.0,35000000.0,2106557.0
12429.0,41677699.0,187479518.0
228205.0,34000000.0,63013281.0
2900.0,75000000.0,19598588.0
192136.0,35000000.0,27330000.0
18254.0,32000000.0,40382659.0
881.0,40000000.0,243240178.0
10877.0,50000000.0,79958599.0
9600.0,30000000.0,173959438.0
71469.0,30000000.0,64626786.0
85446.0,33000000.0,140470746.0
326.0,33000000.0,62022014.0
7220.0,33000000.0,54700105.0
9763.0,30000000.0,27610873.0
72387.0,30000000.0,40346186.0
1892.0,32350000.0,572700000.0
13460.0,30000000.0,22211426.0
8055.0,32000000.0,113019290.0
50647.0,35000000.0,24159934.0
10719.0,32000000.0,173398518.0
9294.0,32000000.0,152036382.0
9353.0,32000000.0,80197993.0
55721.0,32500000.0,288383523.0
109414.0,32000000.0,126041322.0
10307.0,29000000.0,50041732.0
11978.0,32000000.0,48814909.0
22907.0,32000000.0,69055695.0
87567.0,35000000.0,21819348.0
38322.0,32000000.0,83615414.0
45612.0,32000000.0,147332697.0
7305.0,32000000.0,36733909.0
3594.0,30000000.0,77566815.0
157841.0,33000000.0,9494789.0
11519.0,35000000.0,31755742.0
59.0,32000000.0,60740827.0
9335.0,32000000.0,85167639.0
12106.0,32000000.0,18552460.0
11141.0,28000000.0,30016165.0
31867.0,32000000.0,18409891.0
10253.0,70000000.0,53587404.0
124459.0,30000000.0,27437881.0
24662.0,32000000.0,3566637.0
182.0,32000000.0,5914908.0
28.0,31500000.0,89460381.0
38073.0,32000000.0,42045846.0
302156.0,31500000.0,14708696.0
606.0,31000000.0,128499205.0
87502.0,31000000.0,161772375.0
698.0,34000000.0,210308099.0
120467.0,30000000.0,174600318.0
11313.0,31000000.0,24185781.0
6488.0,31000000.0,53208180.0
10559.0,31000000.0,68106245.0
296099.0,31000000.0,104384188.0
8012.0,30250000.0,115101622.0
1574.0,45000000.0,306776732.0
9032.0,34200000.0,234801895.0
2770.0,30000000.0,287553595.0
862.0,30000000.0,373554033.0
1637.0,30000000.0,350448145.0
72570.0,30000000.0,196114570.0
27569.0,31000000.0,15134293.0
10637.0,30000000.0,136706683.0
1669.0,30000000.0,199200000.0
132363.0,25000000.0,115922175.0
9472.0,20000000.0,167722310.0
2907.0,30000000.0,191502426.0
9273.0,30000000.0,212385533.0
9880.0,37000000.0,165335153.0
2925.0,26000000.0,116400000.0
807.0,33000000.0,327311859.0
17654.0,30000000.0,210819611.0
11836.0,30000000.0,140161792.0
322.0,25000000.0,156822020.0
70.0,30000000.0,216763646.0
9535.0,80000000.0,176885658.0
11036.0,29000000.0,115603229.0
6557.0,30000000.0,160259319.0
18126.0,35000000.0,155545279.0
16340.0,30.0,103.0
10333.0,30000000.0,74787599.0
4476.0,30000000.0,160638883.0
22947.0,25000000.0,163670000.0
2755.0,30000000.0,105834556.0
82654.0,35000000.0,116980662.0
59967.0,30000000.0,47042000.0
9598.0,30000000.0,254134910.0
82696.0,30000000.0,114281051.0
9870.0,30000000.0,105173115.0
8292.0,45000000.0,92374674.0
8780.0,30000000.0,63833449.0
10521.0,30000000.0,114663461.0
10762.0,19000000.0,69631118.0
10096.0,37000000.0,96455697.0
59436.0,30000000.0,151119219.0
4133.0,53000000.0,83282296.0
10207.0,80000000.0,118880016.0
172.0,30000000.0,70200000.0
36593.0,30000000.0,51132598.0
707.0,30000000.0,152427960.0
533.0,30000000.0,192452832.0
6023.0,30000000.0,156835339.0
6439.0,30000000.0,93772522.0
4347.0,30000000.0,129266061.0
4105.0,30000000.0,45892212.0
76489.0,30000000.0,54819301.0
3933.0,40000000.0,117195061.0
273481.0,30000000.0,84025816.0
307081.0,30000000.0,91709827.0
16871.0,30000000.0,90810892.0
293863.0,25000000.0,65663276.0
41233.0,30000000.0,159291809.0
9266.0,25000000.0,51842679.0
1262.0,30000000.0,53653224.0
4513.0,30000000.0,75505973.0
22970.0,30000000.0,66486080.0
7278.0,30000000.0,84646831.0
9013.0,30000000.0,38413606.0
865.0,27000000.0,38122105.0
10776.0,25000000.0,38748395.0
50456.0,30000000.0,63782078.0
9823.0,30000000.0,51376861.0
59861.0,30000000.0,36160375.0
133805.0,30000000.0,82394288.0
12763.0,30000000.0,34742066.0
9766.0,30000000.0,41480851.0
12244.0,30000000.0,48428063.0
109421.0,30000000.0,63372757.0
51162.0,30000000.0,14460000.0
10152.0,19000000.0,39267515.0
9452.0,30000000.0,29202884.0
9271.0,30000000.0,24048000.0
48340.0,30000000.0,108609310.0
14846.0,35000000.0,22034832.0
72207.0,30000000.0,53909751.0
16232.0,30000000.0,21800302.0
43539.0,30000000.0,51148651.0
9920.0,30000000.0,31070211.0
8978.0,30000000.0,35294470.0
11702.0,30000000.0,19204929.0
18550.0,25000000.0,17193231.0
43347.0,30000000.0,102820008.0
3489.0,30000000.0,16930884.0
9701.0,35000000.0,25224242.0
2122.0,40000000.0,26155781.0
10658.0,37000000.0,37962774.0
13150.0,30000000.0,31148328.0
9042.0,30000000.0,15007991.0
17813.0,30000000.0,15368897.0
11208.0,30000000.0,13001257.0
58151.0,17000000.0,24922237.0
11400.0,30000000.0,30536013.0
11058.0,25000000.0,30114487.0
14844.0,23000000.0,12.0
57089.0,30000000.0,13521829.0
1947.0,30000000.0,18618284.0
8054.0,30000000.0,64352607.0
46829.0,30000000.0,8454301.0
146238.0,30000000.0,62616646.0
9989.0,30000000.0,18195610.0
9665.0,18000000.0,26828365.0
13967.0,30000000.0,35078241.0
9053.0,21000000.0,480314.0
4512.0,30000000.0,14711793.0
76349.0,30000000.0,108348.0
45610.0,30000000.0,2527904.0
223702.0,19000000.0,140752617.0
254470.0,29000000.0,287506194.0
69.0,28000000.0,186438883.0
4967.0,30000000.0,37036004.0
4912.0,30000000.0,33013805.0
12771.0,29000000.0,16930185.0
323676.0,29000000.0,78636257.0
11249.0,12000000.0,24829644.0
9667.0,29000000.0,21126225.0
812.0,28000000.0,504050219.0
277216.0,28000000.0,201634991.0
87.0,28000000.0,333000000.0
14444.0,30000000.0,100491683.0
2043.0,60000000.0,105178561.0
315664.0,29000000.0,48902953.0
1428.0,29000000.0,98185582.0
562.0,28000000.0,140767956.0
15373.0,28000000.0,92380927.0
318846.0,28000000.0,133346506.0
14292.0,28000000.0,64445708.0
924.0,28000000.0,102356381.0
2018.0,35000000.0,94728529.0
192577.0,30000000.0,17137302.0
9428.0,21000000.0,71441250.0
2832.0,30000000.0,90259536.0
137093.0,28000000.0,134402450.0
699.0,28000000.0,195312802.0
9778.0,28000000.0,77516304.0
8831.0,27000000.0,101646581.0
9398.0,28000000.0,60780981.0
112949.0,28000000.0,97594140.0
10439.0,28000000.0,39514713.0
3638.0,28000000.0,92601050.0
23483.0,28000000.0,96188903.0
62206.0,28000000.0,40547440.0
10577.0,28000000.0,33000337.0
218778.0,28000000.0,100654149.0
4348.0,28000000.0,121147947.0
78.0,28000000.0,33139618.0
11780.0,28000000.0,31596911.0
192102.0,28000000.0,52597999.0
2001.0,21000000.0,54926886.0
11516.0,35866397.0,20217080.0
10025.0,28000000.0,38159905.0
15198.0,28000000.0,8888143.0
23172.0,28000000.0,45236543.0
17834.0,28000000.0,8345056.0
10016.0,28000000.0,14010832.0
10317.0,28000000.0,7002261.0
58431.0,28000000.0,16374328.0
9746.0,28000000.0,5684789.0
13092.0,27000000.0,17286299.0
59859.0,28000000.0,60700000.0
13495.0,24000000.0,23321954.0
254473.0,28000000.0,68896829.0
700.0,27500000.0,187500000.0
4964.0,30000000.0,219076518.0
10024.0,30000000.0,95714875.0
13490.0,35000000.0,43650785.0
15927.0,8000000.0,27187653.0
1259.0,15000000.0,49469904.0
5125.0,27500000.0,24748670.0
174.0,27000000.0,96900000.0
9437.0,27000000.0,60527873.0
525.0,27000000.0,115229890.0
10188.0,27000000.0,44352417.0
245.0,27000000.0,129000000.0
9825.0,27000000.0,56870414.0
186.0,27000000.0,56308881.0
9549.0,27000000.0,21500000.0
61891.0,30000000.0,15395087.0
34584.0,27000000.0,20158808.0
2666.0,27000000.0,27200316.0
13155.0,25000000.0,11137801.0
42807.0,27000000.0,76000000.0
28355.0,27000000.0,29000000.0
8080.0,27000000.0,13000000.0
56288.0,27000000.0,85564310.0
303858.0,27000000.0,93282604.0
1613.0,28.0,14.0
16617.0,27000000.0,21148829.0
8944.0,25000000.0,6673422.0
14560.0,26000000.0,183293131.0
10330.0,26000000.0,110230332.0
6957.0,26000000.0,109449237.0
1934.0,25000000.0,289317794.0
169917.0,28000000.0,53181600.0
951.0,15000000.0,201957688.0
10189.0,27000000.0,101624843.0
9454.0,26000000.0,65705772.0
2055.0,22000000.0,68296293.0
1551.0,26000000.0,61489265.0
5902.0,22000000.0,50750000.0
11460.0,26000000.0,57891803.0
9358.0,26000000.0,90426405.0
134.0,26000000.0,71868327.0
22894.0,26000000.0,67918658.0
134374.0,25000000.0,86175291.0
15028.0,26000000.0,38793283.0
7445.0,26000000.0,43318349.0
17047.0,26000000.0,28818995.0
62838.0,56000000.0,142044638.0
2057.0,42000000.0,35402320.0
70436.0,26000000.0,29657751.0
16784.0,30000000.0,14000000.0
8011.0,26000000.0,36800000.0
36355.0,25530000.0,20080020.0
238615.0,26000000.0,30523226.0
1985.0,25000000.0,82466670.0
615.0,30000000.0,611899420.0
788.0,25000000.0,441286195.0
380.0,25000000.0,412800000.0
13223.0,33000000.0,269958228.0
10523.0,25100000.0,29506464.0
8681.0,25000000.0,226830568.0
239571.0,26000000.0,35926213.0
619.0,25000000.0,411006740.0
424.0,22000000.0,321365567.0
50014.0,25000000.0,124272124.0
162903.0,28000000.0,8555008.0
6466.0,30000000.0,114908830.0
12589.0,25000000.0,80936232.0
7191.0,25000000.0,170764026.0
1497.0,25000000.0,78000000.0
117.0,25000000.0,76270454.0
6977.0,25000000.0,171600000.0
168530.0,25000000.0,153997819.0
634.0,25000000.0,281929795.0
392.0,25000000.0,152500343.0
10327.0,45000000.0,124914842.0
88042.0,25000000.0,119772232.0
41630.0,25000000.0,147780440.0
11969.0,25000000.0,56505065.0
2085.0,25000000.0,91036760.0
794.0,2800000.0,60922980.0
9286.0,25000000.0,117719158.0
77877.0,25000000.0,99357138.0
1265.0,60000000.0,137587063.0
866.0,25000000.0,116766556.0
75174.0,25000000.0,77278331.0
11096.0,25000000.0,122644820.0
8699.0,26000000.0,90574188.0
769.0,25000000.0,46836394.0
10923.0,28000000.0,58795814.0
11283.0,25000000.0,122489822.0
111.0,25000000.0,65884703.0
746.0,23000000.0,43984230.0
77866.0,25000000.0,63100000.0
7345.0,25000000.0,77208711.0
12277.0,25000000.0,41604473.0
9779.0,25000000.0,39053061.0
2140.0,25000000.0,64437847.0
12620.0,25000000.0,70442940.0
14177.0,25000000.0,36351350.0
198185.0,25000000.0,38307627.0
227156.0,25000000.0,66980456.0
11351.0,17000000.0,63102666.0
